Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1
0,-0.1654055800960332,0,1.0,2,2,0,0,40.0,4.0,3.0,2.0,-0.7503118166861305,0.2100577318954102,0.09123036423332408,-0.15634770403306225
0,0.9572903378882359,0,3.0,5,0,4,0,43.0,5.0,3.0,2.0,-0.6816985976286093,-0.02308623653555183,1.0711458665432216,-0.05973922290133765
0,0.33357038345253087,0,2.0,5,1,3,0,37.0,6.0,1.0,4.0,1.6009516077173631,1.6616857037576631,-0.12179474496447973,0.246887695473268
0,-0.41489356187031523,0,3.0,0,1,2,0,34.0,6.0,1.0,2.0,1.432088429026165,1.3659609859057587,0.6024906263080533,0.5241120326338699
1,0.45831437433967187,0,3.0,2,0,2,0,45.0,2.0,2.0,5.0,1.449543965513211,-1.4268583411935547,-1.1017102472743772,-1.542469389836073
0,-0.040661589208892186,0,3.0,5,2,4,0,37.0,5.0,3.0,4.0,0.18145931349943387,-1.4268583411935547,0.34686049527068863,-1.1812376777783187
0,-0.1654055800960332,1,3.0,5,0,0,0,40.0,5.0,2.0,3.0,-1.3105122410886003,-1.4268583411935547,0.048625342393763316,-0.5931860534982538
0,-0.41489356187031523,1,3.0,0,2,0,0,37.0,3.0,6.0,3.0,0.5431632324872473,0.48369512642227613,0.3042554734311279,-0.8914122343831438
1,0.45831437433967187,1,1.0,5,1,0,0,42.0,5.0,0.0,4.0,0.656047848541571,-1.4268583411935547,-0.973895181755695,-1.1098314091157393
0,-1.6623334707417254,0,3.0,0,1,2,0,27.0,6.0,2.0,3.0,-1.0508474595590442,0.6898434774559689,0.6024906263080533,-0.27815839763393296
0,2.3294742376467874,1,0.0,0,1,0,0,56.0,6.0,3.0,3.0,-0.7125859127784915,1.521799322699086,-0.1643997668040405,-1.23164210271661
0,1.206778319662518,1,2.0,0,2,0,0,45.0,4.0,2.0,4.0,-1.0952526322892782,0.6468959043239495,0.09123036423332408,-0.6477908471814023
0,-0.7891255345317383,1,3.0,0,2,0,0,36.0,6.0,1.0,0.0,-0.9018654875647876,-0.12493333853434051,-1.6129705093491065,2.258864324260062
0,-0.7891255345317383,0,2.0,5,2,2,0,25.0,6.0,4.0,2.0,-0.6473533303447166,-1.4268583411935547,1.2841709757410253,-0.5427816285599625
0,0.33357038345253087,1,3.0,3,0,0,0,29.0,3.0,3.0,3.0,-1.0645605444803217,0.48369512642227613,0.4320705389498102,1.0995625506793623
0,-2.1613094342902897,1,1.0,0,1,0,0,36.0,5.0,2.0,3.0,0.9803290359061038,0.011271821970063621,0.815515735505857,0.15867995183125813
0,-0.1654055800960332,1,2.0,4,1,0,0,33.0,6.0,2.0,3.0,0.019922747016644246,-0.056217221523109595,-0.5478449633600874,0.3392958078601354
0,0.5830583652268129,0,1.0,5,0,3,0,41.0,6.0,1.0,2.0,0.16288768105721513,-0.7176098477562071,0.8581207573454178,-0.45457388491795264
0,-0.1654055800960332,0,2.0,0,0,4,1,38.0,4.0,2.0,3.0,1.976912561144874,0.2984070251955642,-0.07918972312491897,1.0785607069550742
0,-0.7891255345317383,1,3.0,0,0,0,0,27.0,5.0,3.0,3.0,-1.426568661881111,-0.21450970535255223,0.3042554734311279,-0.8914122343831438
0,-1.1633575071931614,0,3.0,0,1,1,1,24.0,3.0,1.0,3.0,1.0937091657327833,0.6137649193363918,0.13383538607288484,-0.8452081781897101
0,-0.5396375527574563,0,4.0,3,1,1,0,36.0,3.0,3.0,2.0,-0.8338447035772786,0.3990270536762952,0.4320705389498102,0.6837260449384591
0,-0.1654055800960332,1,3.0,5,1,0,0,36.0,3.0,2.0,2.0,-0.7972444891159604,1.0910965178608352,0.13383538607288484,0.322494332880705
0,0.08408240167824883,1,3.0,0,1,0,0,36.0,5.0,1.0,3.0,-1.0477076773199787,0.36466899517067974,0.6024906263080533,-0.27815839763393296
0,0.08408240167824883,0,4.0,3,0,1,0,35.0,6.0,1.0,2.0,-0.4561957867770622,-0.5053261291322259,0.6024906263080533,1.1037629194242198
0,0.33357038345253087,1,3.0,0,0,0,0,36.0,3.0,2.0,3.0,-1.426568661881111,-1.4268583411935547,0.5598856044684924,1.9102337184368807
0,-0.41489356187031523,0,3.0,0,0,4,0,36.0,6.0,1.0,2.0,1.6708281373310465,-1.4268583411935547,0.13383538607288484,-0.05133848541162243
0,-0.41489356187031523,0,1.0,1,1,2,0,38.0,4.0,2.0,3.0,-0.8842267767256523,0.39166461256794904,0.09123036423332408,-0.15634770403306225
0,0.20882639256538985,0,4.0,0,0,0,0,36.0,4.0,1.0,2.0,-0.6713524421165299,0.4149790094110452,1.0711458665432216,0.6837260449384591
0,0.832546347001095,0,2.0,2,1,2,0,38.0,3.0,2.0,2.0,0.2773844570199248,0.11311892396885229,0.13383538607288484,0.13347773936211246
0,1.206778319662518,0,2.0,0,0,3,0,51.0,3.0,3.0,3.0,0.8617175739673298,-0.1016189416912443,0.048625342393763316,-0.26135692265450255
1,2.204730246759646,0,0.0,0,1,0,0,52.0,2.0,3.0,5.0,-0.4531918917248625,1.6616857037576631,-0.7608700725578912,1.0323566507616404
0,-1.0386135163060204,1,3.0,4,1,0,0,32.0,6.0,4.0,4.0,-0.614075142635315,0.9904764893801041,0.7303056918267355,1.0071544382924946
0,0.5830583652268129,1,2.0,0,1,0,1,41.0,5.0,3.0,3.0,1.8790049669936437,0.7941447264908729,0.6877006699871747,-0.3873679850002309
0,-0.5396375527574563,1,2.0,0,0,0,0,36.0,5.0,1.0,3.0,0.08991116360974805,1.6616857037576631,0.1764404079124456,0.23848695798355277
0,-0.29014957098317423,1,4.0,0,1,0,0,36.0,3.0,1.0,3.0,0.4736200112688135,-1.4268583411935547,0.6877006699871747,-0.10174291034991377
0,0.45831437433967187,0,2.0,2,0,4,0,36.0,4.0,3.0,4.0,1.5837098412131656,1.1499960467276045,1.0285408447036608,-0.0009340604733310919
0,1.9552422649853642,0,0.0,0,1,3,0,56.0,4.0,3.0,3.0,-1.426568661881111,-1.4268583411935547,0.3894655171102494,-0.2865591351236482
0,0.33357038345253087,1,3.0,0,1,0,0,42.0,5.0,3.0,3.0,-0.5501399625482771,-0.42802049749459115,1.0285408447036608,-0.0009340604733310919
0,-0.6643815436445972,0,2.0,0,1,2,0,30.0,3.0,1.0,2.0,-0.9160961817458014,0.08489623305352531,0.26165045159156713,0.8685422697121941
0,-0.41489356187031523,0,2.0,0,1,4,0,34.0,5.0,3.0,4.0,1.9580338877942298,-1.4268583411935547,0.47467556078937095,0.7887352635598994
1,-0.41489356187031523,0,2.0,0,1,3,0,30.0,3.0,3.0,3.0,1.976912561144874,-1.4268583411935547,-0.5904499851996481,-0.2823587663787906
0,-0.1654055800960332,1,3.0,0,0,0,0,36.0,3.0,1.0,4.0,-1.2880435571778257,-0.47710343821689893,0.5598856044684924,1.2087721380456602
0,0.20882639256538985,0,3.0,5,0,2,0,39.0,4.0,3.0,2.0,-0.000522255824132488,-1.4268583411935547,0.3042554734311279,-0.6183882659673995
0,2.204730246759646,1,1.0,0,1,1,0,56.0,5.0,2.0,4.0,-0.0603513733074347,-0.26359264607486,0.3042554734311279,1.4481931565025434
1,-0.040661589208892186,1,4.0,4,0,0,0,26.0,3.0,3.0,6.0,1.0980885765783392,-1.4268583411935547,-1.0165002035952557,-0.30336061010307863
0,0.832546347001095,1,2.0,5,0,0,0,41.0,5.0,3.0,0.0,-0.7137330000988575,0.17201845283562164,0.47467556078937095,-0.6771934283954056
1,-1.0386135163060204,1,1.0,0,0,0,0,29.0,3.0,3.0,4.0,-1.426568661881111,-1.4268583411935547,-0.7608700725578912,-0.6099875284776843
0,0.5830583652268129,0,3.0,0,0,3,0,32.0,6.0,3.0,1.0,-1.176360385520662,-0.3408982777124948,0.09123036423332408,-0.15634770403306225
1,0.08408240167824883,1,3.0,0,0,0,0,33.0,1.0,3.0,4.0,-0.491981849377443,-1.4268583411935547,-0.8460801162370127,-1.093029934136309
1,0.5830583652268129,1,2.0,1,1,0,0,36.0,3.0,3.0,3.0,-0.25869139344351344,-1.4268583411935547,-0.8886851380765735,-1.4164583274903448
0,1.206778319662518,1,2.0,0,0,0,0,36.0,5.0,3.0,3.0,-1.0582096072582248,-0.23168873460535996,0.34686049527068863,-0.6687926909056904
0,-1.6623334707417254,1,3.0,0,0,0,0,15.0,5.0,3.0,2.0,-1.426568661881111,-0.13229577964268668,0.09123036423332408,-0.15634770403306225
0,0.7078023561139539,0,2.0,5,1,3,0,44.0,3.0,2.0,4.0,1.7598993745286136,0.17815382042591013,-0.03658470128535821,0.07467257693410591
0,-0.040661589208892186,1,3.0,0,0,0,1,41.0,6.0,3.0,2.0,1.976912561144874,-1.4268583411935547,0.3042554734311279,0.1838821643004038
0,-0.040661589208892186,1,4.0,2,1,0,0,36.0,5.0,1.0,4.0,-0.38126916213447554,-1.4268583411935547,0.26165045159156713,-0.5637834722842505
0,-0.7891255345317383,1,4.0,5,0,1,0,28.0,4.0,1.0,3.0,0.7990984230409037,-0.003453060246628716,0.9007257791849785,-0.5007779411113864
0,0.33357038345253087,0,2.0,5,0,3,0,32.0,4.0,1.0,3.0,1.7582259396404287,-0.49182832043359126,-0.7608700725578912,2.678901198745823
0,-0.7891255345317383,1,4.0,1,0,0,0,36.0,4.0,1.0,3.0,-0.9165583989152764,0.42602267107356445,-0.07918972312491897,0.15867995183125813
0,-0.41489356187031523,0,3.0,3,1,1,0,33.0,5.0,2.0,4.0,0.705579362200334,0.6456688308058919,0.1764404079124456,-0.45037351617309507
0,0.20882639256538985,0,4.0,0,0,3,0,41.0,4.0,2.0,1.0,1.0347110812327425,-1.4268583411935547,0.4320705389498102,-0.7612008032925578
0,0.45831437433967187,0,3.0,0,0,4,0,38.0,5.0,2.0,4.0,1.976912561144874,0.612537845818334,0.47467556078937095,0.7887352635598994
0,0.20882639256538985,0,4.0,5,0,3,0,36.0,5.0,1.0,2.0,0.23657823827634303,1.6616857037576631,0.6024906263080533,0.7089282574076048
0,-0.040661589208892186,1,3.0,0,0,0,0,39.0,3.0,3.0,4.0,-1.426568661881111,-1.4268583411935547,-0.12179474496447973,-0.6813937971402633
1,-0.040661589208892186,0,1.0,0,1,2,0,37.0,2.0,3.0,4.0,-0.8585205700669003,-0.3862999978806295,-1.1017102472743772,-0.6393901096916871
0,0.5830583652268129,1,3.0,0,1,1,0,36.0,3.0,3.0,4.0,-0.798900112743289,0.8395464466590076,-0.03658470128535821,-0.4713753598973831
0,0.7078023561139539,1,2.0,1,1,0,0,42.0,3.0,2.0,3.0,-1.426568661881111,-1.4268583411935547,0.5598856044684924,0.6081194075310221
0,-0.040661589208892186,1,3.0,5,0,0,0,38.0,4.0,2.0,2.0,-1.19778486516179,0.18674333505231397,0.7729107136662963,0.0704722081892483
1,-0.5396375527574563,0,4.0,0,0,1,0,36.0,2.0,3.0,5.0,-1.308510642984615,-1.4268583411935547,-1.0165002035952557,-0.30336061010307863
0,-0.5396375527574563,1,4.0,0,0,0,0,28.0,5.0,2.0,4.0,-0.9691455213727062,0.10084818878827534,1.0711458665432216,0.3686983890741387
0,0.33357038345253087,1,3.0,0,0,0,0,39.0,5.0,3.0,0.0,-0.9380389184352349,0.5941317430474686,0.4320705389498102,0.8853437446916245
0,-0.29014957098317423,1,2.0,2,1,0,0,37.0,5.0,2.0,3.0,-0.8059652016534594,0.873904505164623,0.8581207573454178,0.09567442065839397
1,1.082034328775377,1,1.0,2,1,0,0,49.0,3.0,4.0,3.0,-0.5400081291239457,-1.4268583411935547,-0.4626349196809658,-0.3201620850825091
1,0.9572903378882359,1,1.0,3,0,0,1,43.0,6.0,3.0,4.0,0.7320942827991384,0.1094377034146792,-1.144315269113938,-2.0423132704741285
0,-0.040661589208892186,0,0.0,2,1,2,1,36.0,6.0,3.0,2.0,1.8444497394442676,1.0641009004635658,-0.8460801162370127,-0.8914122343831438
0,-0.1654055800960332,1,2.0,0,0,0,0,34.0,5.0,3.0,1.0,-0.015767221954674063,0.4125248623749298,0.048625342393763316,-0.26135692265450255
0,-1.1633575071931614,0,3.0,5,0,3,0,28.0,5.0,4.0,4.0,0.9667093681702015,-1.4268583411935547,0.645095648147614,-0.04293774792190721
0,0.7078023561139539,0,3.0,0,1,2,0,36.0,4.0,2.0,2.0,0.5532921910290532,0.6947517715281997,0.5172805826289317,0.15867995183125813
1,-0.1654055800960332,1,2.0,0,0,0,0,40.0,6.0,3.0,3.0,0.07535922273794876,1.6616857037576631,-1.3999454001513025,-1.8154933582518173
0,0.08408240167824883,0,2.0,0,1,4,0,41.0,3.0,2.0,4.0,0.7137846366262214,-0.46483270303632196,0.5172805826289317,-0.3117613475927939
0,-0.5396375527574563,1,2.0,3,0,0,0,32.0,3.0,3.0,4.0,-0.32206941275922407,-0.1961036025816868,1.0285408447036608,-0.26975766014421776
0,1.581010292323941,1,0.0,0,1,1,0,48.0,4.0,1.0,2.0,-0.2778743539710369,-0.5556361433725914,-1.144315269113938,0.06207147069953308
0,-0.040661589208892186,1,2.0,0,1,0,0,36.0,6.0,2.0,3.0,-0.7984859668755209,1.267795104461143,0.5598856044684924,0.6081194075310221
0,-0.6643815436445972,1,3.0,0,0,0,0,28.0,3.0,2.0,2.0,0.30315774997436595,0.31558605444837196,1.156355910222343,0.09987478940325159
0,1.331522310549659,0,2.0,0,1,4,1,51.0,6.0,3.0,4.0,1.976912561144874,0.3119048338941989,0.5172805826289317,-0.3117613475927939
0,-1.4128454889674433,0,1.0,0,0,3,0,24.0,4.0,2.0,3.0,1.4504575156929778,-1.4268583411935547,-0.3774248760018443,1.2087721380456602
0,0.832546347001095,0,1.0,0,0,1,0,48.0,4.0,1.0,3.0,-0.8253194833007897,0.6640749335767573,0.34686049527068863,-0.05973922290133765
0,-1.1633575071931614,0,1.0,0,1,3,0,24.0,6.0,3.0,4.0,0.7817185346046623,-1.4268583411935547,0.26165045159156713,-0.9796199780251537
1,-0.41489356187031523,0,3.0,0,0,4,0,31.0,2.0,4.0,1.0,1.0013654843083621,-0.4660597765543797,-1.3999454001513025,-0.11854438532934375
0,-0.41489356187031523,0,3.0,0,0,2,0,31.0,5.0,1.0,2.0,0.9672670505237632,-1.4268583411935547,-0.12179474496447973,0.04106962697524502
0,1.082034328775377,0,1.0,2,1,2,1,46.0,4.0,2.0,4.0,1.6730559127065774,-1.4268583411935547,-0.12179474496447973,0.7005275199178895
0,0.7078023561139539,1,0.0,0,1,0,0,36.0,5.0,1.0,2.0,-0.8189698009639763,-0.08075869188426349,0.815515735505857,0.8265385822636179
0,-0.040661589208892186,0,4.0,5,1,1,0,36.0,5.0,2.0,2.0,-1.426568661881111,-0.45256196785574504,0.09123036423332408,-0.6477908471814023
1,-0.7891255345317383,1,2.0,2,0,0,0,36.0,3.0,2.0,3.0,0.9325411436746065,-1.4268583411935547,-1.357340378311742,-1.1644362027988884
1,0.832546347001095,1,1.0,3,0,1,0,48.0,2.0,2.0,3.0,-0.5248274592973406,-1.4268583411935547,-0.7182650507183304,-0.4713753598973831
0,0.33357038345253087,0,3.0,2,2,3,0,37.0,6.0,3.0,3.0,1.7676240503675458,-0.026767457089724916,0.47467556078937095,0.9945533320579218
0,-0.29014957098317423,0,2.0,0,0,3,0,33.0,3.0,2.0,3.0,1.5726326768277041,0.5659090521321417,0.9433308010245394,-0.026136272942476762
0,-0.040661589208892186,0,3.0,0,1,1,0,36.0,4.0,2.0,3.0,-1.426568661881111,-1.4268583411935547,0.26165045159156713,0.2636891704526984
0,-0.41489356187031523,1,4.0,5,0,0,0,36.0,5.0,2.0,4.0,-0.8524069636508583,-0.04394648634253265,0.7729107136662963,0.7299301011318928
1,-2.2860534251774305,1,1.0,0,1,0,0,36.0,4.0,2.0,5.0,-1.2965789670683832,-1.4268583411935547,-1.2721303346326203,-1.9415044205975458
0,0.33357038345253087,1,3.0,2,0,1,0,40.0,6.0,2.0,3.0,0.525143598591791,0.6591666395045265,0.21904542975200636,-0.6561915846711176
0,0.20882639256538985,1,4.0,0,1,0,0,41.0,5.0,3.0,2.0,-0.04241707970448937,0.011271821970063621,-0.1643997668040405,1.0743603382102165
0,-0.5396375527574563,1,3.0,5,0,0,0,36.0,4.0,3.0,1.0,0.5780887866971703,0.39166461256794904,-0.20700478864360125,0.007466677016384131
0,-0.41489356187031523,1,4.0,0,0,0,0,38.0,4.0,2.0,2.0,-0.770289797347563,0.5978129636016417,-0.12179474496447973,-0.5133790473459592
0,0.5830583652268129,0,2.0,1,0,4,0,45.0,5.0,2.0,1.0,-0.5794346931568554,1.6616857037576631,0.34686049527068863,-0.37896724751051564
0,0.20882639256538985,0,3.0,1,2,2,0,35.0,5.0,2.0,1.0,0.14536169369791224,0.2063765113412371,-0.33481985416228355,1.3599854128605342
0,-1.1633575071931614,1,1.0,5,1,0,0,36.0,3.0,2.0,3.0,0.2258108449399723,-0.08566698595649427,1.0285408447036608,0.5955183012964492
0,-0.7891255345317383,1,3.0,2,0,0,0,29.0,4.0,1.0,2.0,-0.8389925946558766,1.3033802364848164,0.26165045159156713,-0.7107963783542665
1,0.5830583652268129,1,2.0,2,1,0,0,36.0,2.0,3.0,3.0,-1.2190332748611243,-0.06848795670368654,-0.7608700725578912,-0.38316761625537327
0,-0.29014957098317423,0,2.0,0,0,2,0,36.0,3.0,1.0,2.0,-0.2942992204528257,0.3204943485206027,0.0060203205542025545,-0.9880207155148688
0,1.4562663014368,1,2.0,2,2,0,1,46.0,6.0,1.0,4.0,0.8166592798328616,-0.62557933390188,-0.1643997668040405,0.12927737061725486
0,0.08408240167824883,1,2.0,0,1,0,0,36.0,3.0,1.0,2.0,-0.8950469522972886,-0.8206840232730535,0.26165045159156713,-0.2571565539096449
1,0.20882639256538985,0,4.0,2,1,3,1,43.0,2.0,3.0,4.0,1.976912561144874,-1.4268583411935547,-1.5703654875095456,-1.3114491088689044
0,-0.040661589208892186,0,3.0,0,0,2,1,40.0,6.0,3.0,2.0,1.7840607039998024,-1.4268583411935547,0.5598856044684924,-0.6393901096916871
0,-1.6623334707417254,1,2.0,5,1,1,0,28.0,3.0,2.0,3.0,-1.426568661881111,-0.5114614967225144,0.5172805826289317,0.6963271511730319
0,0.08408240167824883,1,2.0,5,0,0,0,34.0,4.0,2.0,4.0,-0.7404608343151504,0.9904764893801041,0.1764404079124456,0.641722357489883
0,1.082034328775377,1,2.0,5,0,0,0,36.0,5.0,1.0,4.0,-1.076839438109309,0.014953042524236706,0.7303056918267355,-0.693994903374836
0,0.20882639256538985,0,3.0,2,0,3,0,42.0,4.0,3.0,3.0,0.620312994315343,0.5683631991682571,-0.12179474496447973,-0.15214733528820465
0,-0.6643815436445972,0,4.0,2,2,2,1,36.0,4.0,2.0,3.0,1.953539340679172,-1.4268583411935547,0.4320705389498102,0.490509082675009
0,-0.9138695254188793,0,0.0,4,1,2,0,33.0,6.0,2.0,0.0,0.6973107501079399,-0.05253600096893651,0.6024906263080533,0.34769654534985067
1,-0.1654055800960332,1,4.0,0,1,0,0,32.0,3.0,3.0,4.0,-0.6913960507372362,-1.4268583411935547,-0.9312901599161342,-0.9628185030457231
0,-0.040661589208892186,0,3.0,2,0,1,0,36.0,4.0,2.0,4.0,-0.15709668483109535,-0.05130892745087881,0.26165045159156713,-0.2571565539096449
0,0.33357038345253087,1,1.0,0,1,0,0,44.0,5.0,2.0,1.0,-0.4631368817198625,-1.4268583411935547,0.5598856044684924,0.4275035515021448
1,-0.040661589208892186,0,3.0,4,2,3,0,38.0,6.0,3.0,3.0,0.4449543210818294,0.7462888592866228,-1.7833905967073496,-2.9915966068119477
0,-0.040661589208892186,1,4.0,0,0,0,0,35.0,6.0,3.0,1.0,-0.614075142635315,0.5499570963973917,-0.33481985416228355,0.06207147069953308
0,0.20882639256538985,0,3.0,5,0,0,0,38.0,4.0,3.0,3.0,0.5241804079919821,-0.335989983640264,1.0285408447036608,0.1376781081069701
1,0.7078023561139539,0,3.0,0,0,4,0,36.0,1.0,2.0,3.0,-0.374837259167383,1.6616857037576631,-0.5904499851996481,-0.7023956408645513
0,-1.1633575071931614,1,0.0,0,2,1,0,28.0,4.0,3.0,1.0,-1.1173283908884797,-1.4268583411935547,0.6877006699871747,0.5409135076133004
0,-0.5396375527574563,0,3.0,5,0,0,0,31.0,4.0,2.0,4.0,0.38411592632320035,0.8861752403452,0.4320705389498102,0.13347773936211246
0,0.20882639256538985,1,4.0,0,1,0,0,35.0,3.0,2.0,2.0,-1.2444724775033558,0.035813292331217515,-1.0165002035952557,-1.9751073705564066
1,0.7078023561139539,1,2.0,4,0,1,0,43.0,3.0,2.0,4.0,-1.1734183669900593,0.5425946552890455,-1.1017102472743772,-0.06813996039105287
0,-0.1654055800960332,1,3.0,0,1,0,0,32.0,6.0,3.0,4.0,0.5715399668577915,1.027288694921835,0.7303056918267355,-0.16474844152277748
0,-0.7891255345317383,0,2.0,5,0,4,0,27.0,5.0,3.0,1.0,0.8671533093970832,0.19655992319677554,1.1137508883827825,0.7719337885804689
0,-0.9138695254188793,1,4.0,2,1,1,0,34.0,4.0,2.0,2.0,0.6778697883223622,-0.44151830619322574,0.3894655171102494,0.03686925823038741
0,-0.5396375527574563,0,3.0,0,1,1,1,36.0,3.0,2.0,3.0,1.0891696244723525,0.8346381525867769,0.09123036423332408,-0.6477908471814023
1,-0.6643815436445972,1,4.0,5,2,1,0,37.0,3.0,2.0,3.0,-0.17014476401697728,-1.176535343509785,-0.4626349196809658,0.3686983890741387
0,0.832546347001095,1,2.0,0,1,0,0,48.0,3.0,2.0,2.0,-0.419239303997312,-1.4268583411935547,-0.24960981048316203,-0.30756097884793626
0,0.33357038345253087,1,2.0,5,2,1,0,33.0,4.0,2.0,1.0,0.3027134885702086,1.6616857037576631,0.09123036423332408,0.2132847455144071
0,-0.29014957098317423,0,4.0,0,0,2,0,32.0,4.0,1.0,1.0,0.6507095125970277,0.5192802584459493,0.5172805826289317,-0.0051344292181887035
0,0.7078023561139539,0,4.0,2,0,2,0,39.0,5.0,1.0,3.0,-0.7759510547040953,0.5168261114098339,0.09123036423332408,0.02426815199581458
0,-2.1613094342902897,1,1.0,5,1,0,0,20.0,4.0,2.0,1.0,-0.6060876424081891,0.3990270536762952,1.156355910222343,0.6963271511730319
1,0.20882639256538985,1,4.0,5,0,0,0,37.0,1.0,2.0,3.0,-0.44215015413988773,-1.4268583411935547,-1.2721303346326203,-1.0678277216671632
0,-1.2881014980803023,1,2.0,2,1,0,0,23.0,3.0,1.0,0.0,-1.0985351321213503,0.019861336596467487,0.09123036423332408,0.02426815199581458
0,-0.1654055800960332,0,3.0,5,0,2,0,27.0,6.0,2.0,3.0,1.460706749944167,-1.4268583411935547,0.09123036423332408,1.3347832003913884
1,-0.6643815436445972,0,3.0,0,1,3,0,37.0,3.0,3.0,3.0,1.3598821252795192,-1.4268583411935547,-0.5904499851996481,-0.4965775723665288
0,-0.1654055800960332,0,4.0,0,1,3,0,36.0,6.0,3.0,1.0,0.4193595589604797,0.3953458331221221,0.5172805826289317,0.5073105576544394
0,-0.7891255345317383,1,2.0,0,0,1,0,32.0,6.0,2.0,2.0,-0.6053958837314924,1.5291617638074322,0.9007257791849785,0.6627242012141711
1,0.20882639256538985,1,3.0,0,0,0,0,44.0,3.0,3.0,2.0,-1.426568661881111,-1.4268583411935547,-0.8034750943974519,-0.5301805223253897
0,-0.41489356187031523,1,5.0,2,1,0,0,39.0,3.0,2.0,4.0,-0.5834922293478674,1.5475678665782975,0.048625342393763316,0.3014924891564169
1,-1.0386135163060204,1,3.0,2,1,1,0,30.0,3.0,2.0,3.0,-0.8629088935891046,1.557384454722759,-1.3999454001513025,-2.558958626091614
0,1.581010292323941,1,0.0,0,1,0,0,40.0,5.0,2.0,2.0,-1.1599881936314838,-0.10652723576347509,0.47467556078937095,-0.6771934283954056
1,0.33357038345253087,1,3.0,3,0,0,0,41.0,3.0,3.0,3.0,-1.3105122410886003,-0.5077802761683413,-0.9312901599161342,-0.9628185030457231
0,-0.9138695254188793,1,5.0,3,1,0,0,30.0,4.0,1.0,2.0,-0.15641432684626172,0.8665420640562769,1.1137508883827825,-0.2403550789302145
1,0.45831437433967187,1,2.0,2,1,0,0,41.0,2.0,3.0,2.0,-0.7322554490368011,1.3377382949904317,-1.0591052254348166,-0.9712192405354384
0,-1.0386135163060204,1,1.0,5,0,0,0,28.0,6.0,4.0,3.0,-1.426568661881111,-1.4268583411935547,0.6877006699871747,-0.2487558164199297
0,0.7078023561139539,0,2.0,5,0,2,0,45.0,5.0,1.0,4.0,1.600422495198017,0.6297168750711418,0.1764404079124456,0.43590428899186
0,-0.5396375527574563,1,5.0,0,0,0,0,18.0,6.0,1.0,1.0,-1.2514016819124958,-0.10898138279959046,0.21904542975200636,0.15867995183125813
1,0.45831437433967187,1,1.0,5,1,0,0,36.0,4.0,2.0,5.0,-1.4127409610036403,-1.4268583411935547,-1.1017102472743772,-1.3408516900829077
0,-1.6623334707417254,0,3.0,0,2,0,0,27.0,6.0,1.0,3.0,1.6333419671397336,-1.4268583411935547,-0.5478449633600874,0.8979448509261972
0,0.7078023561139539,1,3.0,0,0,1,0,45.0,5.0,2.0,0.0,0.7382272456198538,0.6714373746851034,-0.03658470128535821,0.490509082675009
0,-0.1654055800960332,0,3.0,5,0,1,1,33.0,3.0,2.0,1.0,1.2137725100430274,0.43706633273608375,0.048625342393763316,0.7299301011318928
0,-1.1633575071931614,0,2.0,5,1,1,0,30.0,6.0,3.0,4.0,-0.2546962810320585,-1.4268583411935547,0.47467556078937095,0.23008622049383753
0,-0.5396375527574563,0,3.0,2,1,2,0,30.0,4.0,2.0,3.0,0.45064595191465295,0.1609747911731024,0.048625342393763316,-0.429371672448807
0,-0.41489356187031523,1,2.0,2,0,0,0,39.0,5.0,3.0,3.0,-0.7388930502465746,1.6616857037576631,0.9007257791849785,1.0197555445270676
0,-0.7891255345317383,0,3.0,0,2,3,0,31.0,4.0,2.0,3.0,1.7285878015171579,0.4247955975555068,-0.20700478864360125,0.007466677016384131
0,-0.41489356187031523,1,2.0,2,0,0,0,38.0,6.0,3.0,1.0,-0.6538454003596822,0.8469088877673538,-0.07918972312491897,0.5913179325515917
0,0.9572903378882359,0,3.0,4,1,2,0,41.0,4.0,2.0,3.0,0.5501224716480553,-1.4268583411935547,0.4320705389498102,0.30989322664613217
